Unnamed: 0;hierarchy;code_full;code;label;description;point;Niveau 1;Niveau 2;Niveau 3;Niveau 4;Niveau 5;Niveau 6;Niveau 7;Tags;x;y
1785;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;372;IP SUISSE Légumes Maïs doux;;https://agriculture.ld.admin.ch/inspection/633B61FFFB37965AEBFACFC766BFE11D;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Maïs doux;80.2412;22.971342
1786;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;391;Une pause culturale d’au moins 3 ans est respectée entre les cultures principales de chénopodes sur la même parcelle.;;https://agriculture.ld.admin.ch/inspection/649FECA43348E0D4DC2331744A2DAFAC;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;rotation des cultures, label de qualité;65.67851;19.59704
1787;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;381;IP SUISSE Légumes toutes les sortes cités ci-dessus. Insecticides: selon les seuils de tolérance (selon propre comptage ou concertation / recommandation de la vulgarisation régionale, notification dans le carnet des champs).;;https://agriculture.ld.admin.ch/inspection/6570246791711DAF58C5675DBA12AF2A;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;Labels_IP_Suisse, Insecticides, Vulgarisation_régionale;77.03481;25.039316
1788;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;393;Fertilisation des épinards : au moins un test Nmin est effectué avant la première fertilisation azotée (exception : épinards d’hiver).;;https://agriculture.ld.admin.ch/inspection/68E645F61C5484F27EA8173DF2895AE9;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;Labels;78.75378;27.610445
1789;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;362;IP SUISSE Légumes Feuille de chêne;;https://agriculture.ld.admin.ch/inspection/690CD7D3E4951A4B1D2C4D3D5FA6E9F1;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Feuille de chêne;80.90503;24.388811
1790;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;382;Promotion de la biodiversité : Sur au moins 10 ares, l’un des types de contribution à la biodiversité est cultivé sur des terres arables conformément aux directives IPS.;;https://agriculture.ld.admin.ch/inspection/766F6E52D97A0E47FE1FDE9EEBB0EB66;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;biodiversité, terres arables, directives IPS;67.57418;15.133417
1791;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;371;IP SUISSE Légumes Patate douce;;https://agriculture.ld.admin.ch/inspection/827AA01F5589DDF1E0CA65C902F58058;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Patate douce;81.09973;22.841475
1792;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;378;Les apports ponctuels d’azote (engrais minéraux) ne dépassent pas 60 kg/ha d’azote nitrique.;;https://agriculture.ld.admin.ch/inspection/82D61B50A0F32448824CBAD9D56911CF;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;engrais, azote, label;78.37508;27.698044
1793;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;397;Rotation avec une pause de minimum 7 ans entre les nouvelles implantations de cultures de rhubarbe au même endroit.;;https://agriculture.ld.admin.ch/inspection/8983E2F60CEDF6BC63770D21F36578DA;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;rotation, label, cultures, légumes;65.77744;20.456423
1794;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;366;IP SUISSE Légumes Courgette;;https://agriculture.ld.admin.ch/inspection/8DB95364D1F340663428C5170702342A;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;labelisation, agriculture biologique;81.88866;23.49214
1795;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;375;IP SUISSE Légumes Plantes aromatiques en pot;;https://agriculture.ld.admin.ch/inspection/9ECB135752B3FA6532106527070AA979;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Plantes aromatiques;79.95889;24.258953
1796;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;369;IP-Suisses légumes Tomates;;https://agriculture.ld.admin.ch/inspection/A29B66A9C2F41AFC96FFC487FA92062B;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Tomates;81.67429;22.875744
1797;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;364;IP SUISSE Légumes Epinard;;https://agriculture.ld.admin.ch/inspection/AC136F7B4439676B2CD563E404EB118C;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;labelisation, agriculture biologique;80.84359;23.771507
1798;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;354;IP SUISSE Légumes Chou blanc;;https://agriculture.ld.admin.ch/inspection/B2EBDECC82DD37512FBD1E2D896B1A15;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Chou blanc;81.71184;25.318556
1799;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;356;IP SUISSE Légumes Chou rave;;https://agriculture.ld.admin.ch/inspection/BAE370C3E2A62FDED34984B602633B42;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Chou rave;82.07387;24.919775
1800;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;370;IP SUISSE Légumes Doucette;;https://agriculture.ld.admin.ch/inspection/C7310DEB4D5CA33CE5D438DF7B2B42A2;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes;81.221275;22.974571
1801;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;367;IP SUISSE Légumes Courge;;https://agriculture.ld.admin.ch/inspection/D17914CA392C89743ADEE108CD7F0630;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Courge;81.596825;23.671469
1802;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;402;Aucun herbicide prélevée du maïs n’est utilisé;;https://agriculture.ld.admin.ch/inspection/D8333F35EB2C5449E1E2E4762BB7E70A;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;Labels, Herbicide, Maïs;75.36669;25.28553
1803;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;385;Les insecticides contre la mouche de la carotte sont utilisés en fonction des seuils de dommages et uniquement après consultation/recommandation du service de conseil agricole.;;https://agriculture.ld.admin.ch/inspection/E0562C440A9CD38BCDA3A2773E06DE3F;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;insecticides, seuils de dommages, conseil agricole;77.17554;25.735264
1804;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;405;Une pause d’au moins 8 ans est respectée entre les cultures de légumineuses.;;https://agriculture.ld.admin.ch/inspection/E12523242B0DE101480759571112488B;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;rotation des cultures;65.66581;19.991877
1805;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;386;Fongicides : aucun fongicide contenant du cuivre n’est utilisé (exception : céleri : utilisation maximale autorisée de cuivre : 150 g/ha de cuivre pur par pulvérisation).;;https://agriculture.ld.admin.ch/inspection/E1B0873ED05CA02AC0A8683B8E138386;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;Labels, Fongicides, Cuivre;76.10355;27.778444
1806;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;401;Entre deux cultures de maïs sur la même parcelle, une pause d’au moins un an est respectée.;;https://agriculture.ld.admin.ch/inspection/E37D3BB8A6A492007A2B3C34244B7420;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;Labels;66.54664;19.51597
1807;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;363;IP SUISSE Légumes Laittue pommée;;https://agriculture.ld.admin.ch/inspection/E76C99BC1F3AE1A956571B9CD0A680F8;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Laitue;80.72939;23.11459
1808;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;353;IP SUISSE Légumes Céleri;;https://agriculture.ld.admin.ch/inspection/EBD68AC933BF9C64DB7723A2A85B57B6;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Céleri;80.87752;24.757763
1809;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;373;IP SUISSE Légumes Haricots;;https://agriculture.ld.admin.ch/inspection/EDD08CA36BB4A828447315B12716950C;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;labelisation, agriculture biologique;81.23794;23.897787
1810;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;355;IP SUISSE Légumes Chou rouge;;https://agriculture.ld.admin.ch/inspection/F1987519BD99BBBDADDF378C9B54BC89;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Chou rouge;82.181854;24.83182
1811;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;392;Fongicide :pour les betteraves rouges, l’utilisation maximale autorisée de cuivre est respectée, soit 150 g/ha de cuivre pur par pulvérisation.;;https://agriculture.ld.admin.ch/inspection/F1D0DFB395F1538AF76053FC98D04994;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;Labels, Fongicide, Cuivre, Betteraves rouges;76.35555;28.053984
1812;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;357;IP SUISSE Légumes Chou fleur;;https://agriculture.ld.admin.ch/inspection/F5561F15711727668BEC7AEFD2A3F3CC;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;IP-Suisse, Labels, Légumes, Chou-fleur;81.47697;24.90101
1813;IP SUISSE LEGUMES / Label IPS / IP-Suisse / Labels;;396;Pour les concombres et les courgettes cultivés sous serre, on utilise systématiquement des insectes utiles. Les insecticides ne sont utilisés que dans des cas exceptionnels et en accord/sur recommandation du service régional de conseil agricole.;;https://agriculture.ld.admin.ch/inspection/F7982E8AA29469BEC998B1B7E5F97033;Labels;IP-Suisse;Label IPS;IP SUISSE LEGUMES;;;;insectes utiles, serre, insecticides, conseil agricole;77.56627;25.300734
1814;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;261;Herbicides : Aucun produit contenant la substance active Lenacil n’est utilisé.;;https://agriculture.ld.admin.ch/inspection/0C83DCEA5BDB13B3E4C31DCCD570DE87;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;Labels, Herbicides, Betteraves à sucre, Lenacil;73.80969;25.398163
1815;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;257;Betteraves à sucre IPS;;https://agriculture.ld.admin.ch/inspection/34FB95C5BD5FA22B7AEF81CAAE3E46C7;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;label, betteraves, sucre, IPS-Suisse;74.91233;16.217764
1816;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;258;Entre les betteraves et les betteraves cultivées sur la même parcelle, une pause d’au moins 3 ans est respectée.;;https://agriculture.ld.admin.ch/inspection/3C0D2BEDA43098FBC6D9F8329C8F32BB;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;Labels;67.91357;19.497238
1817;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;259;Promotion de la biodiversité Au moins 10 ares sont cultivés selon les directives IPS avec l’un des types de contributions à la biodiversité sur les terres arables.;;https://agriculture.ld.admin.ch/inspection/63F19263FA519DA44498130484E0F46B;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;biodiversité, IPS, betteraves à sucre, label;67.58024;15.0802765
1818;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;260;Fertilisation :pour la fertilisation foliaire au cuivre, on utilise au maximum 900 g de cuivre pur par hectare et par an.;;https://agriculture.ld.admin.ch/inspection/A5C2388FD0D13E38264B66D0E0900605;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;fertilisation, cuivre;76.41009;28.569988
1819;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;264;Toutes les betteraves sucrières de l’exploitation sont cultivées conformément aux directives IPS (zones frontalières, voir directives IPS).;;https://agriculture.ld.admin.ch/inspection/BA76E95C5DDE560CFA5F25BA444286E8;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;Label_IPS, Betteraves_sucre, Agriculture_conventionnelle;74.51441;16.318022
1820;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;262;Aucun fongicide n’est utilisé : Exception : le traitement des semences est autorisé.;;https://agriculture.ld.admin.ch/inspection/BB9AC642F8CC89735F3E6D8AA949B4D2;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;label, betteraves, sucre, fongicide, semences;74.03761;24.63668
1821;IPS BETTERAVES A SUCRE / Label IPS / IP-Suisse / Labels;;263;Aucun insecticide n’est utilisé. Exception : le traitement des semences est autorisé.;;https://agriculture.ld.admin.ch/inspection/C2C883194704927697C75A386438D0DE;Labels;IP-Suisse;Label IPS;IPS BETTERAVES A SUCRE;;;;semences, traitement;74.070274;24.65775
1822;IPS Dindes d’engraissement / VOLAILLE IPS / Label IPS / IP-Suisse / Labels;;233;La surface totale du parcours herbeux des dindes d’engraissement est au moins deux fois plus grande que la surface intérieure de la halle d’engraissement correspondante.;;https://agriculture.ld.admin.ch/inspection/10331BFC0258F6EE3DA338F5261FB18F;Labels;IP-Suisse;Label IPS;VOLAILLE IPS;IPS Dindes d’engraissement;;;Label, Volaille, Parcours herbeux, Dindes d'engraissement;78.91517;2.2164176
1823;IPS Dindes d’engraissement / VOLAILLE IPS / Label IPS / IP-Suisse / Labels;;230;Toutes les dindes d’engraissement sont en bon état général,;;https://agriculture.ld.admin.ch/inspection/4FE6487439C70AFAE3660BAFAEC5FA75;Labels;IP-Suisse;Label IPS;VOLAILLE IPS;IPS Dindes d’engraissement;;;Label, Dindes, Engraissement;77.88096;-1.5346507
1824;IPS Dindes d’engraissement / VOLAILLE IPS / Label IPS / IP-Suisse / Labels;;234;Pour les aliments destinés aux dindes d’engraissement, des preuves actuelles sont disponibles sous forme de d’étiquettes de produits, bons de livraison ou de factures. Les aliments pour animaux sont certifiés pour la production sous label IPS.;;https://agriculture.ld.admin.ch/inspection/62258FA42510AD6BFAF0EB15D59C9445;Labels;IP-Suisse;Label IPS;VOLAILLE IPS;IPS Dindes d’engraissement;;;label, alimentation animale, certification;78.448906;-1.5296248
1825;IPS Dindes d’engraissement / VOLAILLE IPS / Label IPS / IP-Suisse / Labels;;231;La détention des dindes d’engraissement répond aux exigences SST.;;https://agriculture.ld.admin.ch/inspection/90C153AC65BE2DB47732989F9516AB2A;Labels;IP-Suisse;Label IPS;VOLAILLE IPS;IPS Dindes d’engraissement;;;Label, Dindes, Engraissement, Volaille, IP-Suisse;77.9652;-2.143255
1826;IPS Dindes d’engraissement / VOLAILLE IPS / Label IPS / IP-Suisse / Labels;;228;Dindes SST et SRPA IPS;;https://agriculture.ld.admin.ch/inspection/CA452D09A644C9843B312E4A19ED9944;Labels;IP-Suisse;Label IPS;VOLAILLE IPS;IPS Dindes d’engraissement;;;label, dindes, engraissement, volaille, IP-Suisse;78.27715;-2.3277597
1827;IPS Dindes d’engraissement / VOLAILLE IPS / Label IPS / IP-Suisse / Labels;;232;La détention des dindes d’engraissement répond aux exigences SRPA.;;https://agriculture.ld.admin.ch/inspection/CF7C8F769E8A86FE52AAD5298B49CD6E;Labels;IP-Suisse;Label IPS;VOLAILLE IPS;IPS Dindes d’engraissement;;;Label IPS, Dindes d'engraissement, SRPA;77.86681;-2.26027
